,price,z,position
2019-05-17,2.63100004196167,-0.9224055296510463,0
2019-05-20,2.6730000972747803,-0.9402829229954837,0
2019-05-21,2.61299991607666,-0.8282827851045743,0
2019-05-22,2.5429999828338623,-0.9807746019014476,0
2019-05-23,2.578000068664551,-1.162232235806461,0
2019-05-24,2.5980000495910645,-1.0628448634358418,0
2019-05-28,2.5820000171661377,-1.0048624095206586,0
2019-05-29,2.632999897003174,-1.0413560860307765,0
2019-05-30,2.546999931335449,-0.9035263115135567,0
2019-05-31,2.4539999961853027,-1.1237709078655505,0
2019-06-03,2.4030001163482666,-1.3672113108938,0
2019-06-04,2.4159998893737793,-1.49714733311773,0
2019-06-05,2.378000020980835,-1.4492312975058343,0
2019-06-06,2.3239998817443848,-1.5427505636217256,1
2019-06-07,2.3369998931884766,-1.681022376544322,1
2019-06-10,2.3570001125335693,-1.6297451452549176,1
2019-06-11,2.3989999294281006,-1.5601345770838282,1
2019-06-12,2.385999917984009,-1.4333410392461146,1
2019-06-13,2.325000047683716,-1.457214241836064,1
2019-06-14,2.38700008392334,-1.611644699507837,1
2019-06-17,2.385999917984009,-1.4294609713997073,1
2019-06-18,2.328000068664551,-1.420829092540757,1
2019-06-19,2.2760000228881836,-1.564840581390194,1
2019-06-20,2.184999942779541,-1.6931181724913675,1
2019-06-21,2.186000108718872,-1.9312807608926892,1
2019-06-24,2.302999973297119,-1.9067361347779006,1
2019-06-25,2.308000087738037,-1.5655395338466112,1
2019-06-26,2.2909998893737793,-1.5386286591689045,1
2019-06-27,2.3239998817443848,-1.5707625242452732,1
2019-06-28,2.308000087738037,-1.4701916372071477,1
2019-07-01,2.2669999599456787,-1.4995802396592042,1
2019-07-02,2.240000009536743,-1.5949210568024763,1
2019-07-03,2.2899999618530273,-1.6524295635564723,1
2019-07-05,2.4179999828338623,-1.5064109592194763,1
2019-07-08,2.4030001163482666,-1.1708339805548498,1
2019-07-09,2.424999952316284,-1.2009532173512993,1
2019-07-10,2.444000005722046,-1.1394204766119915,1
2019-07-11,2.4159998893737793,-1.0867507972677988,1
2019-07-12,2.453000068664551,-1.1493522051714347,1
2019-07-15,2.4079999923706055,-1.0531551866423676,1
2019-07-16,2.305999994277954,-1.1567882273323378,1
2019-07-17,2.303999900817871,-1.404160667279049,1
2019-07-18,2.2869999408721924,-1.3998764015329248,1
2019-07-19,2.250999927520752,-1.4337420360066044,1
2019-07-22,2.312000036239624,-1.515897729742948,1
2019-07-23,2.299999952316284,-1.3508548160112217,1
2019-07-24,2.2200000286102295,-1.3720539929861169,1
2019-07-25,2.24399995803833,-1.5654443652732255,1
2019-07-26,2.1689999103546143,-1.4925751626037587,1
2019-07-29,2.1410000324249268,-1.673165871329924,1
2019-07-30,2.13700008392334,-1.7312750777253663,1
2019-07-31,2.2330000400543213,-1.7253582521710802,1
2019-08-01,2.2019999027252197,-1.4658287546201108,1
2019-08-02,2.121000051498413,-1.5321751986715901,1
2019-08-05,2.069999933242798,-1.7260933282252695,1
2019-08-06,2.1110000610351562,-1.8422452380522065,1
2019-08-07,2.0829999446868896,-1.7169845084849504,1
2019-08-08,2.128000020980835,-1.7722383240633612,1
2019-08-09,2.11899995803833,-1.6399127496904475,1
2019-08-12,2.1050000190734863,-1.6468654111011523,1
2019-08-13,2.1470000743865967,-1.6661584823979687,1
2019-08-14,2.1429998874664307,-1.5458791799102056,1
2019-08-15,2.2320001125335693,-1.5418731239655121,1
2019-08-16,2.200000047683716,-1.3148360381450974,1
2019-08-19,2.2100000381469727,-1.3801082715418695,1
2019-08-20,2.2179999351501465,-1.3455111138436402,1
2019-08-21,2.1700000762939453,-1.316045935606435,1
2019-08-22,2.1589999198913574,-1.4188560460668214,1
2019-08-23,2.1519999504089355,-1.4329774898614887,1
2019-08-26,2.2300000190734863,-1.4374668046665384,1
2019-08-27,2.2019999027252197,-1.2432784544474862,1
2019-08-28,2.250999927520752,-1.2984799382671037,1
2019-08-29,2.2960000038146973,-1.1768253086007012,1
2019-08-30,2.2850000858306885,-1.0682657122150372,1
2019-09-03,2.3580000400543213,-1.0855336107588995,1
2019-09-04,2.444999933242798,-0.919150243700734,1
2019-09-05,2.434999942779541,-0.7298652307246638,1
2019-09-06,2.496000051498413,-0.7469407791657169,1
2019-09-09,2.5850000381469727,-0.6181288127652128,1
2019-09-10,2.5799999237060547,-0.4381970736227395,1
2019-09-11,2.552000045776367,-0.44639828494622363,1
2019-09-12,2.5739998817443848,-0.4997558766333251,1
2019-09-13,2.614000082015991,-0.4540280596749307,1
2019-09-16,2.680999994277954,-0.37395880281457733,1
2019-09-17,2.6679999828338623,-0.24434546807627036,1
2019-09-18,2.63700008392334,-0.2682697045395921,1
2019-09-19,2.5380001068115234,-0.3262564270578636,1
2019-09-20,2.5339999198913574,-0.5174419693448087,1
2019-09-23,2.5269999504089355,-0.5224219153847246,1
2019-09-24,2.503000020980835,-0.5329530548601138,1
2019-09-25,2.502000093460083,-0.5775783241338426,1
2019-09-26,2.427999973297119,-0.5755059158556021,1
2019-09-27,2.4040000438690186,-0.7224302927085148,1
2019-09-30,2.3299999237060547,-0.7674711517609416,1
2019-10-01,2.2829999923706055,-0.9190450837876812,1
2019-10-02,2.246999979019165,-1.014681199672129,1
2019-10-03,2.3289999961853027,-1.086470609285192,1
2019-10-04,2.3519999980926514,-0.8991339276703375,1
2019-10-07,2.302999973297119,-0.8430973119153942,1
2019-10-08,2.2880001068115234,-0.9417685844577981,1
2019-10-09,2.2339999675750732,-0.9672065150421705,1
2019-10-10,2.2179999351501465,-1.0784651191862649,1
2019-10-11,2.2139999866485596,-1.1056095766809952,1
2019-10-14,2.2799999713897705,-1.1057423789986935,1
2019-10-15,2.3389999866485596,-0.9512838681132773,1
2019-10-16,2.302999973297119,-0.8172041342041173,1
2019-10-17,2.318000078201294,-0.8877413577198705,1
2019-10-18,2.319999933242798,-0.848568231809197,1
2019-10-21,2.23799991607666,-0.8374788423773328,1
2019-10-22,2.2720000743865967,-1.0094269653201131,1
2019-10-23,2.2820000648498535,-0.9267743645256018,1
2019-10-24,2.315999984741211,-0.8979256738630597,1
2019-10-25,2.299999952316284,-0.8176184413953719,1
2019-10-28,2.446000099182129,-0.8456074345363028,1
2019-10-29,2.5969998836517334,-0.5336383468087361,1
2019-10-30,2.690999984741211,-0.23080351502355997,1
2019-10-31,2.632999897003174,-0.04981776808631544,1
2019-11-01,2.7139999866485596,-0.15525017318170106,1
2019-11-04,2.821000099182129,0.00020921586537444017,0
2019-11-05,2.861999988555908,0.197303752085835,0
2019-11-06,2.828000068664551,0.2730346404300513,0
2019-11-07,2.7720000743865967,0.2183179599317027,0
2019-11-08,2.7890000343322754,0.12269326141699426,0
2019-11-11,2.63700008392334,0.1591957226742725,0
2019-11-12,2.621000051498413,-0.12064927213303513,0
2019-11-13,2.5999999046325684,-0.14543430622267894,0
2019-11-14,2.6470000743865967,-0.18018977623227322,0
2019-11-15,2.687999963760376,-0.07933997998549497,0
2019-11-18,2.565999984741211,0.013307467558757698,0
2019-11-19,2.509999990463257,-0.2263923366557957,0
2019-11-20,2.559000015258789,-0.3377893494526244,0
2019-11-21,2.566999912261963,-0.2237568214986427,0
2019-11-22,2.6649999618530273,-0.19740224194525705,0
2019-11-25,2.5309998989105225,0.025903427472808587,0
2019-11-26,2.4700000286102295,-0.26215170008812594,0
2019-11-27,2.500999927520752,-0.39780646445691986,0
2019-11-29,2.2809998989105225,-0.3165170017499723,0
2019-12-02,2.3289999961853027,-0.873337687589747,0
2019-12-03,2.440999984741211,-0.7459940043539491,0
2019-12-04,2.3989999294281006,-0.4450469704207264,0
2019-12-05,2.427000045776367,-0.5538650762091493,0
2019-12-06,2.3340001106262207,-0.4730018253583076,0
2019-12-09,2.2320001125335693,-0.7383498776807017,0
2019-12-10,2.2639999389648438,-1.057988507072185,0
2019-12-11,2.243000030517578,-0.9666368943148844,0
2019-12-12,2.328000068664551,-1.046254202273977,0
2019-12-13,2.2960000038146973,-0.76598843753533,0
2019-12-16,2.3410000801086426,-0.8784441483165376,0
2019-12-17,2.319000005722046,-0.7220396832122109,0
2019-12-18,2.2860000133514404,-0.7954209759032019,0
2019-12-19,2.2730000019073486,-0.9161878254692584,0
2019-12-20,2.328000068664551,-0.9659971557531616,0
2019-12-23,2.2139999866485596,-0.7582205431113999,0
2019-12-24,2.171999931335449,-1.2055622960736776,0
2019-12-26,2.2939999103546143,-1.3768890227038786,0
2019-12-27,2.1579999923706055,-0.8818810634283529,0
2019-12-30,2.186000108718872,-1.4531036906688075,0
2019-12-31,2.188999891281128,-1.3293458126188067,0
2020-01-02,2.121999979019165,-1.3065216379244842,0
2020-01-03,2.130000114440918,-1.5885369302790184,1
2020-01-06,2.134999990463257,-1.5404578441986922,1
2020-01-07,2.1619999408721924,-1.5083221172330856,1
2020-01-08,2.1410000324249268,-1.37858304769912,1
2020-01-09,2.1659998893737793,-1.460703684735322,1
2020-01-10,2.2019999027252197,-1.3409856648902942,1
2020-01-13,2.181999921798706,-1.1756352207808511,1
2020-01-14,2.187000036239624,-1.2567863881652097,1
2020-01-15,2.119999885559082,-1.2435990462660078,1
2020-01-16,2.0769999027252197,-1.559204423301231,1
2020-01-17,2.003000020980835,-1.7694766643090905,1
2020-01-21,1.8949999809265137,-2.144135558191474,1
2020-01-22,1.9049999713897705,-2.719724820749588,1
2020-01-23,1.9259999990463257,-2.634305974928548,1
2020-01-24,1.8930000066757202,-2.4915133395797135,1
2020-01-27,1.9019999504089355,-2.643574293607057,1
2020-01-28,1.934000015258789,-2.576973099787521,1
2020-01-29,1.8769999742507935,-2.376696451101682,1
2020-01-30,1.8289999961853027,-2.648039164796193,1
2020-01-31,1.840999960899353,-2.8615555828520702,1
2020-02-03,1.819000005722046,-2.748449619269117,1
2020-02-04,1.871999979019165,-2.81471093905976,1
2020-02-05,1.8609999418258667,-2.4911579859333366,1
2020-02-06,1.8619999885559082,-2.507037698828975,1
2020-02-07,1.8580000400543213,-2.462206399798313,1
2020-02-10,1.7660000324249268,-2.4424677926840452,1
2020-02-11,1.7879999876022339,-2.861122810754918,1
2020-02-12,1.843999981880188,-2.696076236238334,1
2020-02-13,1.8259999752044678,-2.377999303725855,1
2020-02-14,1.8370000123977661,-2.427507168793535,1
2020-02-18,1.9809999465942383,-2.337676809520505,1
2020-02-19,1.9550000429153442,-1.65123197917701,1
2020-02-20,1.9199999570846558,-1.7496103277915371,1
2020-02-21,1.9049999713897705,-1.886886162732973,1
2020-02-24,1.8270000219345093,-1.9334361278200283,1
2020-02-25,1.847000002861023,-2.26618926703372,1
2020-02-26,1.8209999799728394,-2.147550456121285,1
2020-02-27,1.7519999742507935,-2.2428055266056166,1
2020-02-28,1.684000015258789,-2.5348002246472228,1
2020-03-02,1.75600004196167,-2.819863048916596,1
2020-03-03,1.7999999523162842,-2.436223991034766,1
2020-03-04,1.8270000219345093,-2.2048376751230605,1
2020-03-05,1.7719999551773071,-2.0607848163637636,1
2020-03-06,1.7079999446868896,-2.285337213208396,1
2020-03-09,1.777999997138977,-2.5513226414696626,1
2020-03-10,1.9359999895095825,-2.1990587989557886,1
2020-03-11,1.878000020980835,-1.4951892108097573,1
2020-03-12,1.840999960899353,-1.7264247211608628,1
2020-03-13,1.86899995803833,-1.870046790181505,1
2020-03-16,1.815000057220459,-1.733710426573085,1
2020-03-17,1.7289999723434448,-1.9509571055156394,1
2020-03-18,1.6039999723434448,-2.3143613241255263,1
2020-03-19,1.6540000438690186,-2.867346610105798,1
2020-03-20,1.6039999723434448,-2.585317431602988,1
2020-03-23,1.6019999980926514,-2.7800414488479355,1
2020-03-24,1.652999997138977,-2.7421899117732664,1
2020-03-25,1.659000039100647,-2.4649968278055114,1
2020-03-26,1.6369999647140503,-2.4033436763734306,1
2020-03-27,1.6339999437332153,-2.467499286478914,1
2020-03-30,1.690000057220459,-2.445109552007903,1
2020-03-31,1.6399999856948853,-2.166268152067937,1
2020-04-01,1.5870000123977661,-2.355519317604407,1
2020-04-02,1.5520000457763672,-2.555613454631011,1
2020-04-03,1.621000051498413,-2.671442133261621,1
2020-04-06,1.7309999465942383,-2.325591108108651,1
2020-04-07,1.8519999980926514,-1.8383493331461591,1
2020-04-08,1.7829999923706055,-1.3478366994394946,1
2020-04-09,1.7330000400543213,-1.6031060712812284,1
2020-04-13,1.7239999771118164,-1.7871765958701524,1
2020-04-14,1.649999976158142,-1.8055913334902542,1
2020-04-15,1.5980000495910645,-2.0893876027415876,1
2020-04-16,1.6859999895095825,-2.281405874786408,1
2020-04-17,1.753000020980835,-1.8877681265976347,1
2020-04-20,1.9240000247955322,-1.6027087251024446,1
2020-04-21,1.8209999799728394,-0.9541770976572939,1
2020-04-22,1.9390000104904175,-1.3215672058960501,1
2020-04-23,1.815000057220459,-0.8833030725232541,1
2020-04-24,1.746000051498413,-1.3256814944773134,1
2020-04-27,1.819000005722046,-1.5760220454101366,1
2020-04-28,1.7940000295639038,-1.2856125002315215,1
2020-04-29,1.86899995803833,-1.3684095398629712,1
2020-04-30,1.9490000009536743,-1.0807904088981994,1
2020-05-01,1.8899999856948853,-0.7886105026747009,1
2020-05-04,1.9930000305175781,-0.990558919478603,1
2020-05-05,2.134000062942505,-0.6223207717880924,1
2020-05-06,1.944000005722046,-0.15043243770480458,1
2020-05-07,1.8940000534057617,-0.7830600529914511,1
2020-05-08,1.8229999542236328,-0.9542825255764389,1
2020-05-11,1.8259999752044678,-1.2071148056385341,1
2020-05-12,1.7200000286102295,-1.186549020301584,1
2020-05-13,1.6160000562667847,-1.5834143201742157,1
2020-05-14,1.680999994277954,-1.9897646852113469,1
2020-05-15,1.6460000276565552,-1.7039456922639373,1
2020-05-18,1.7829999923706055,-1.8291393273203858,1
2020-05-19,1.8300000429153442,-1.27593644175108,1
2020-05-20,1.7710000276565552,-1.0910110864096603,1
2020-05-21,1.7100000381469727,-1.3039432563483564,1
2020-05-22,1.7309999465942383,-1.5289569139393213,1
2020-05-26,1.7929999828338623,-1.4338823845413216,1
2020-05-27,1.722000002861023,-1.1856679351990973,1
2020-05-28,1.8270000219345093,-1.4481518604503198,1
2020-05-29,1.8489999771118164,-1.038355184633291,1
2020-06-01,1.7740000486373901,-0.9493809777817924,1
2020-06-02,1.7769999504089355,-1.2214290865185422,1
2020-06-03,1.8209999799728394,-1.2000235257883223,1
2020-06-04,1.8220000267028809,-1.0256255086334947,1
2020-06-05,1.781999945640564,-1.0138863481708196,1
2020-06-08,1.7890000343322754,-1.1552427674002455,1
2020-06-09,1.7669999599456787,-1.1197251575841143,1
2020-06-10,1.7799999713897705,-1.1935984496125844,1
2020-06-11,1.812999963760376,-1.1349024671745367,1
2020-06-12,1.7309999465942383,-1.003054199142066,1
2020-06-15,1.6690000295639038,-1.303876923654514,1
2020-06-16,1.6139999628067017,-1.5345641111950754,1
2020-06-17,1.6380000114440918,-1.7406942029618953,1
2020-06-18,1.6380000114440918,-1.6258717126516613,1
2020-06-19,1.6690000295639038,-1.6098043715943533,1
2020-06-22,1.6640000343322754,-1.4726015991311994,1
2020-06-23,1.6369999647140503,-1.4789893167412327,1
2020-06-24,1.597000002861023,-1.570899919719288,1
2020-06-25,1.4819999933242798,-1.7142870474802492,1
2020-06-26,1.4950000047683716,-2.169637224868768,1
2020-06-29,1.7089999914169312,-2.0859489648891345,1
2020-06-30,1.7510000467300415,-1.220798715851383,1
2020-07-01,1.6710000038146973,-1.0577478795334838,1
2020-07-02,1.7339999675750732,-1.3439760776861958,1
2020-07-06,1.8300000429153442,-1.1002961772334736,1
2020-07-07,1.8760000467300415,-0.7524069883124261,1
2020-07-08,1.8240000009536743,-0.5893845993752808,1
2020-07-09,1.7790000438690186,-0.7615311996088735,1
2020-07-10,1.8049999475479126,-0.9130409328853818,1
2020-07-13,1.7389999628067017,-0.8140194139346202,1
2020-07-14,1.746000051498413,-1.0429942958809004,1
2020-07-15,1.777999997138977,-1.00936053645179,1
2020-07-16,1.7230000495910645,-0.8867027636812169,1
2020-07-17,1.718000054359436,-1.078235583072246,1
2020-07-20,1.6410000324249268,-1.0880576278908154,1
2020-07-21,1.6749999523162842,-1.3673620051509678,1
2020-07-22,1.680999994277954,-1.2272368694908897,1
2020-07-23,1.784999966621399,-1.1947837244145314,1
2020-07-24,1.8079999685287476,-0.8097928968198559,1
2020-07-27,1.7339999675750732,-0.7234375481385424,1
2020-07-28,1.7999999523162842,-0.9798856786858581,1
2020-07-29,1.8539999723434448,-0.7396738216007471,1
2020-07-30,1.8289999961853027,-0.5499357922045127,1
2020-07-31,1.7990000247955322,-0.6303276165387428,1
2020-08-03,2.1010000705718994,-0.7289465096450877,1
2020-08-04,2.193000078201294,0.24685647840842717,0
2020-08-05,2.190999984741211,0.5146052455074585,0
2020-08-06,2.1649999618530273,0.5077589149451773,0
2020-08-07,2.23799991607666,0.4316793000827417,0
2020-08-10,2.1530001163482666,0.6382842770307371,0
2020-08-11,2.1710000038146973,0.394830139584757,0
2020-08-12,2.1519999504089355,0.4461842527230353,0
2020-08-13,2.181999921798706,0.39097349632099343,0
2020-08-14,2.3559999465942383,0.4772812224287282,0
2020-08-17,2.3389999866485596,0.9561255960112673,0
2020-08-18,2.4170000553131104,0.9082336614064566,0
2020-08-19,2.4260001182556152,1.1092508062211572,0
2020-08-20,2.3519999980926514,1.1281060150613622,0
2020-08-21,2.447999954223633,0.931693981288809,0
2020-08-24,2.513000011444092,1.174801819213755,0
2020-08-25,2.489000082015991,1.329401730474433,0
2020-08-26,2.4609999656677246,1.2641148247352338,0
2020-08-27,2.5789999961853027,1.188764629352972,0
2020-08-28,2.6570000648498535,1.4688192722469309,0
2020-08-31,2.630000114440918,1.6411665984081347,-1
2020-09-01,2.5269999504089355,1.5691611096087674,-1
2020-09-02,2.4860000610351562,1.3217349272401455,-1
2020-09-03,2.486999988555908,1.2213326615949804,-1
2020-09-04,2.5880000591278076,1.2225416959347164,-1
2020-09-08,2.4000000953674316,1.4616409043637015,-1
2020-09-09,2.4059998989105225,1.0082921299364116,-1
2020-09-10,2.322999954223633,1.0273015295594727,-1
2020-09-11,2.2690000534057617,0.8178104076190765,-1
2020-09-14,2.309999942779541,0.6794662660448723,-1
2020-09-15,2.361999988555908,0.7949879535130411,-1
2020-09-16,2.2669999599456787,0.9387955128254748,-1
2020-09-17,2.0420000553131104,0.6926802669884258,-1
2020-09-18,2.0480000972747803,0.050885543191756255,-1
2020-09-21,1.8350000381469727,0.07478604799917626,-1
2020-09-22,1.8339999914169312,-0.6067093210587075,0
2020-09-23,2.125,-0.6040878486512193,0
2020-09-24,2.247999906539917,0.32916209111422223,0
2020-09-25,2.1389999389648438,0.6895609739596438,0
2020-09-28,2.1010000705718994,0.3785392367602231,0
2020-09-29,2.561000108718872,0.2686319791037762,0
2020-09-30,2.5269999504089355,1.5232730258703626,-1
2020-10-01,2.5269999504089355,1.4317085114327819,-1
2020-10-02,2.437999963760376,1.4242957786208774,-1
2020-10-05,2.615000009536743,1.1952723771424962,-1
2020-10-06,2.5199999809265137,1.6290520301527034,-1
2020-10-07,2.6059999465942383,1.3907148724632687,-1
2020-10-08,2.627000093460083,1.5917319893891186,-1
2020-10-09,2.740999937057495,1.630408846725032,-1
2020-10-12,2.88100004196167,1.8772023443035772,-1
2020-10-13,2.8550000190734863,2.159421891161363,-1
2020-10-14,2.635999917984009,2.0823645948982197,-1
