credit,rate,target,tau_past,tau_future,q,n_joint,cpe,lift,n_episodes,episode_hit_rate,episode_years,reliable_n>=3
JNK,TLT,DIA,21,252,0.2,312,0.4929078014184397,0.9859640243368549,28,0.42857142857142855,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025]]",True
JNK,TLT,DIA,63,21,0.05,32,0.16666666666666666,0.33338191003594675,2,0.0,"[[2009], [2022]]",False
JNK,TLT,DIA,63,21,0.1,108,0.42857142857142855,0.857267768663863,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,DIA,63,21,0.2,256,0.484,0.9681410667443894,9,0.3333333333333333,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLT,DIA,63,63,0.05,32,0.25806451612903225,0.5162046666414553,2,0.0,"[[2009], [2022]]",False
JNK,TLT,DIA,63,63,0.1,108,0.5392156862745098,1.0785894076270601,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,DIA,63,63,0.2,256,0.5679012345679012,1.135968911467153,7,0.5714285714285714,"[[2009], [2013], [2015], [2018], [2018], [2020], [2023]]",True
JNK,TLT,DIA,63,126,0.05,32,0.4,0.8001183782184078,2,0.0,"[[2009], [2022]]",False
JNK,TLT,DIA,63,126,0.1,108,0.6190476190476191,1.2382784424808693,3,0.3333333333333333,"[[2009], [2013], [2022]]",True
JNK,TLT,DIA,63,126,0.2,256,0.5668016194331984,1.1337709812811447,9,0.4444444444444444,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLT,DIA,63,252,0.05,32,0.2413793103448276,0.4828313034088196,2,0.0,"[[2009], [2022]]",False
JNK,TLT,DIA,63,252,0.1,108,0.5339805825242718,1.0681219541429503,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,DIA,63,252,0.2,256,0.5263157894736842,1.0527900600643434,8,0.5,"[[2009], [2013], [2015], [2016], [2018], [2018], [2021, 2022], [2023]]",True
JNK,TLT,DIA,126,21,0.05,36,0.2647058823529412,0.5294889159394448,1,0.0,[[2022]],False
JNK,TLT,DIA,126,21,0.1,94,0.42857142857142855,0.857267768663863,1,0.0,[[2022]],False
JNK,TLT,DIA,126,21,0.2,224,0.54337899543379,1.0869163642267854,5,0.6,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,DIA,126,63,0.05,36,0.5428571428571428,1.085873388042204,1,0.0,[[2022]],False
JNK,TLT,DIA,126,63,0.1,94,0.6847826086956522,1.3697659156939703,1,0.0,[[2022]],False
JNK,TLT,DIA,126,63,0.2,224,0.695852534562212,1.391909011836781,5,0.2,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,DIA,126,126,0.05,36,0.5714285714285714,1.1430262545977254,1,0.0,[[2022]],False
JNK,TLT,DIA,126,126,0.1,94,0.5869565217391305,1.1740867506465769,1,0.0,[[2022]],False
JNK,TLT,DIA,126,126,0.2,224,0.6018518518518519,1.203881819078623,5,0.0,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,DIA,126,252,0.05,36,0.7352941176470589,1.4708096427369504,1,0.0,[[2022]],False
JNK,TLT,DIA,126,252,0.1,94,0.7865168539325843,1.5732705391972772,1,0.0,[[2022]],False
JNK,TLT,DIA,126,252,0.2,224,0.7813953488372093,1.5630259868490157,5,0.2,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,DIA,252,21,0.05,52,0.3137254901960784,0.6275424188911939,1,0.0,[[2022]],False
JNK,TLT,DIA,252,21,0.1,153,0.5170068027210885,1.0341642923564063,1,0.0,[[2022]],False
JNK,TLT,DIA,252,21,0.2,249,0.5643153526970954,1.1287951808685999,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,DIA,252,63,0.05,52,0.27450980392156865,0.5491000620646852,1,0.0,[[2022]],False
JNK,TLT,DIA,252,63,0.1,153,0.6174496644295302,1.2350802930045557,1,1.0,[[2022]],False
JNK,TLT,DIA,252,63,0.2,249,0.675,1.3501978311840563,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,DIA,252,126,0.05,52,0.11764705882352941,0.23532893477011993,1,1.0,[[2022]],False
JNK,TLT,DIA,252,126,0.1,153,0.5510204081632653,1.1022038883620924,1,1.0,[[2022]],False
JNK,TLT,DIA,252,126,0.2,249,0.6958333333333333,1.3918725954424385,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,DIA,252,252,0.05,52,0.58,1.1601746461909064,1,0.0,[[2022]],False
JNK,TLT,DIA,252,252,0.1,153,0.7876712328767124,1.5755796446853358,1,1.0,[[2022]],False
JNK,TLT,DIA,252,252,0.2,249,0.7941176470588235,1.5884744141559062,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLH,SPY,21,21,0.05,25,0.5416666666666666,1.0834669791923677,6,0.3333333333333333,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,SPY,21,21,0.1,100,0.6224489795918368,1.2450515365287493,11,0.2727272727272727,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLH,SPY,21,21,0.2,308,0.53,1.06013076733284,29,0.3448275862068966,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLH,SPY,21,63,0.05,25,0.4,0.8000991571641051,6,0.16666666666666666,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,SPY,21,63,0.1,100,0.47959183673469385,0.9593025608855341,10,0.1,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLH,SPY,21,63,0.2,308,0.46048109965635736,0.9210763493126295,26,0.4230769230769231,"[[2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLH,SPY,21,126,0.05,25,0.625,1.25,6,0.3333333333333333,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,SPY,21,126,0.1,100,0.44680851063829785,0.8936170212765957,9,0.2222222222222222,"[[2008], [2009], [2013], [2016], [2022], [2022], [2023], [2024], [2025]]",True
JNK,TLH,SPY,21,126,0.2,308,0.48936170212765956,0.9787234042553191,28,0.5,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025]]",True
JNK,TLH,SPY,21,252,0.05,25,0.43478260869565216,0.8695652173913043,5,0.4,"[[2008], [2009], [2013], [2016], [2022]]",True
JNK,TLH,SPY,21,252,0.1,100,0.43157894736842106,0.8631578947368421,10,0.3,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLH,SPY,21,252,0.2,308,0.4874551971326165,0.974910394265233,25,0.48,"[[2008], [2008], [2008], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025]]",True
JNK,TLH,SPY,63,21,0.05,33,0.25806451612903225,0.5161927047268849,1,0.0,[[2022]],False
JNK,TLH,SPY,63,21,0.1,108,0.49523809523809526,0.9905983809758792,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,SPY,63,21,0.2,244,0.5252100840336135,1.0505497535801886,9,0.3333333333333333,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLH,SPY,63,63,0.05,33,0.34375,0.6875852131879028,1,1.0,[[2022]],False
JNK,TLH,SPY,63,63,0.1,108,0.5728155339805825,1.145773064870927,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,SPY,63,63,0.2,244,0.5450643776824035,1.0902638729596712,7,0.42857142857142855,"[[2009], [2013], [2015], [2018], [2018], [2020], [2023]]",True
JNK,TLH,SPY,63,126,0.05,33,0.45161290322580644,0.9032258064516129,1,0.0,[[2022]],False
JNK,TLH,SPY,63,126,0.1,108,0.7047619047619048,1.4095238095238096,3,0.3333333333333333,"[[2009], [2013], [2022]]",True
JNK,TLH,SPY,63,126,0.2,244,0.6127659574468085,1.225531914893617,9,0.4444444444444444,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLH,SPY,63,252,0.05,33,0.43333333333333335,0.8666666666666667,1,0.0,[[2022]],False
JNK,TLH,SPY,63,252,0.1,108,0.6407766990291263,1.2815533980582525,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,SPY,63,252,0.2,244,0.5361702127659574,1.0723404255319149,8,0.25,"[[2009], [2013], [2015], [2016], [2018], [2018], [2021, 2022], [2023]]",True
JNK,TLH,SPY,126,21,0.05,36,0.3235294117647059,0.6471386482053962,1,0.0,[[2022]],False
JNK,TLH,SPY,126,21,0.1,96,0.4838709677419355,0.9678613213629093,1,0.0,[[2022]],False
JNK,TLH,SPY,126,21,0.2,225,0.5227272727272727,1.045583518381446,4,0.0,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,SPY,126,63,0.05,36,0.4857142857142857,0.9715489765564133,1,0.0,[[2022]],False
JNK,TLH,SPY,126,63,0.1,96,0.648936170212766,1.2980332071013407,1,0.0,[[2022]],False
JNK,TLH,SPY,126,63,0.2,225,0.6227272727272727,1.2456089151304817,4,0.0,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,SPY,126,126,0.05,36,0.9428571428571428,1.8857142857142857,1,0.0,[[2022]],False
JNK,TLH,SPY,126,126,0.1,96,0.8617021276595744,1.7234042553191489,1,0.0,[[2022]],False
JNK,TLH,SPY,126,126,0.2,225,0.7511520737327189,1.5023041474654377,4,0.0,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,SPY,126,252,0.05,36,0.9411764705882353,1.8823529411764706,1,0.0,[[2022]],False
JNK,TLH,SPY,126,252,0.1,96,0.8681318681318682,1.7362637362637363,1,0.0,[[2022]],False
JNK,TLH,SPY,126,252,0.2,225,0.7592592592592593,1.5185185185185186,4,0.25,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,SPY,252,21,0.05,52,0.35294117647058826,0.7059694344058868,1,0.0,[[2022]],False
JNK,TLH,SPY,252,21,0.1,154,0.5472972972972973,1.094729629703723,1,0.0,[[2022]],False
JNK,TLH,SPY,252,21,0.2,224,0.5898617511520737,1.179869039375737,2,0.0,"[[2018], [2022, 2023]]",False
JNK,TLH,SPY,252,63,0.05,52,0.27450980392156865,0.5490876568773271,1,0.0,[[2022]],False
JNK,TLH,SPY,252,63,0.1,154,0.6666666666666666,1.3334985952735083,1,0.0,[[2022]],False
JNK,TLH,SPY,252,63,0.2,224,0.6620370370370371,1.324238188361887,2,0.0,"[[2018], [2022, 2023]]",False
JNK,TLH,SPY,252,126,0.05,52,0.6862745098039216,1.3725490196078431,1,1.0,[[2022]],False
JNK,TLH,SPY,252,126,0.1,154,0.8378378378378378,1.6756756756756757,1,0.0,[[2022]],False
JNK,TLH,SPY,252,126,0.2,224,0.7592592592592593,1.5185185185185186,2,0.0,"[[2018], [2022, 2023]]",False
JNK,TLH,SPY,252,252,0.05,52,0.68,1.36,1,0.0,[[2022]],False
JNK,TLH,SPY,252,252,0.1,154,0.6870748299319728,1.3741496598639455,1,0.0,[[2022]],False
JNK,TLH,SPY,252,252,0.2,224,0.6542056074766355,1.308411214953271,2,0.5,"[[2018], [2022, 2023]]",False
JNK,TLH,QQQ,21,21,0.05,25,0.625,1.25,6,0.5,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,QQQ,21,21,0.1,100,0.6428571428571429,1.2857142857142858,11,0.36363636363636365,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLH,QQQ,21,21,0.2,308,0.5366666666666666,1.0733333333333333,29,0.3103448275862069,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLH,QQQ,21,63,0.05,25,0.44,0.8801343921808186,6,0.16666666666666666,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,QQQ,21,63,0.1,100,0.4387755102040816,0.8776850385847681,10,0.1,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLH,QQQ,21,63,0.2,308,0.422680412371134,0.8454899268841041,26,0.4230769230769231,"[[2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLH,QQQ,21,126,0.05,25,0.5833333333333334,1.1666666666666667,6,0.3333333333333333,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,QQQ,21,126,0.1,100,0.425531914893617,0.851063829787234,9,0.1111111111111111,"[[2008], [2009], [2013], [2016], [2022], [2022], [2023], [2024], [2025]]",True
JNK,TLH,QQQ,21,126,0.2,308,0.4574468085106383,0.9148936170212766,28,0.4642857142857143,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025]]",True
JNK,TLH,QQQ,21,252,0.05,25,0.30434782608695654,0.608791268833067,5,0.2,"[[2008], [2009], [2013], [2016], [2022]]",True
JNK,TLH,QQQ,21,252,0.1,100,0.3263157894736842,0.6527340972601154,10,0.2,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLH,QQQ,21,252,0.2,308,0.4229390681003584,0.8460110105545027,25,0.44,"[[2008], [2008], [2008], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025]]",True
JNK,TLH,QQQ,63,21,0.05,33,0.5483870967741935,1.096774193548387,1,0.0,[[2022]],False
JNK,TLH,QQQ,63,21,0.1,108,0.6190476190476191,1.2380952380952381,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,QQQ,63,21,0.2,244,0.5588235294117647,1.1176470588235294,9,0.3333333333333333,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLH,QQQ,63,63,0.05,33,0.5,1.0001527183872938,1,1.0,[[2022]],False
JNK,TLH,QQQ,63,63,0.1,108,0.5825242718446602,1.1652264680240316,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,QQQ,63,63,0.2,244,0.5450643776824035,1.0902952380702688,7,0.42857142857142855,"[[2009], [2013], [2015], [2018], [2018], [2020], [2023]]",True
JNK,TLH,QQQ,63,126,0.05,33,0.5161290322580645,1.032258064516129,1,1.0,[[2022]],False
JNK,TLH,QQQ,63,126,0.1,108,0.6952380952380952,1.3904761904761904,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,QQQ,63,126,0.2,244,0.5404255319148936,1.0808510638297872,9,0.2222222222222222,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLH,QQQ,63,252,0.05,33,0.43333333333333335,0.8668028065766049,1,0.0,[[2022]],False
JNK,TLH,QQQ,63,252,0.1,108,0.6407766990291263,1.2817547102477056,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,QQQ,63,252,0.2,244,0.5276595744680851,1.0554849232291228,8,0.25,"[[2009], [2013], [2015], [2016], [2018], [2018], [2021, 2022], [2023]]",True
JNK,TLH,QQQ,126,21,0.05,36,0.35294117647058826,0.7058823529411765,1,0.0,[[2022]],False
JNK,TLH,QQQ,126,21,0.1,96,0.5591397849462365,1.118279569892473,1,1.0,[[2022]],False
JNK,TLH,QQQ,126,21,0.2,225,0.5681818181818182,1.1363636363636365,4,0.0,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,QQQ,126,63,0.05,36,0.42857142857142855,0.8572737586176804,1,0.0,[[2022]],False
JNK,TLH,QQQ,126,63,0.1,96,0.6595744680851063,1.3193503944683451,1,1.0,[[2022]],False
JNK,TLH,QQQ,126,63,0.2,225,0.6136363636363636,1.2274601543844061,4,0.0,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,QQQ,126,126,0.05,36,0.9428571428571428,1.8857142857142857,1,0.0,[[2022]],False
JNK,TLH,QQQ,126,126,0.1,96,0.8723404255319149,1.7446808510638299,1,0.0,[[2022]],False
JNK,TLH,QQQ,126,126,0.2,225,0.7004608294930875,1.400921658986175,4,0.0,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,QQQ,126,252,0.05,36,0.9411764705882353,1.882648629668644,1,0.0,[[2022]],False
JNK,TLH,QQQ,126,252,0.1,96,0.8681318681318682,1.7365364764045255,1,0.0,[[2022]],False
JNK,TLH,QQQ,126,252,0.2,225,0.7175925925925926,1.4354106305488648,4,0.25,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,QQQ,252,21,0.05,52,0.45098039215686275,0.9019607843137255,1,0.0,[[2022]],False
JNK,TLH,QQQ,252,21,0.1,154,0.6283783783783784,1.2567567567567568,1,0.0,[[2022]],False
JNK,TLH,QQQ,252,21,0.2,224,0.6451612903225806,1.2903225806451613,2,0.0,"[[2018], [2022, 2023]]",False
JNK,TLH,QQQ,252,63,0.05,52,0.47058823529411764,0.9413202055409825,1,0.0,[[2022]],False
JNK,TLH,QQQ,252,63,0.1,154,0.7,1.4002138057422113,1,0.0,[[2022]],False
JNK,TLH,QQQ,252,63,0.2,224,0.6388888888888888,1.2779729179393198,2,0.0,"[[2018], [2022, 2023]]",False
JNK,TLH,QQQ,252,126,0.05,52,0.7058823529411765,1.411764705882353,1,0.0,[[2022]],False
JNK,TLH,QQQ,252,126,0.1,154,0.7094594594594594,1.4189189189189189,1,0.0,[[2022]],False
JNK,TLH,QQQ,252,126,0.2,224,0.6157407407407407,1.2314814814814814,2,0.0,"[[2018], [2022, 2023]]",False
JNK,TLH,QQQ,252,252,0.05,52,0.58,1.160182218033302,1,0.0,[[2022]],False
JNK,TLH,QQQ,252,252,0.1,154,0.6394557823129252,1.2791124618241894,1,0.0,[[2022]],False
JNK,TLH,QQQ,252,252,0.2,224,0.5700934579439252,1.1403660215925138,2,0.5,"[[2018], [2022, 2023]]",False
JNK,TLH,IWM,21,21,0.05,25,0.5416666666666666,1.0833333333333333,6,0.3333333333333333,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,IWM,21,21,0.1,100,0.6122448979591837,1.2244897959183674,11,0.36363636363636365,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLH,IWM,21,21,0.2,308,0.5066666666666667,1.0133333333333334,29,0.3103448275862069,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLH,IWM,21,63,0.05,25,0.4,0.8,6,0.16666666666666666,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,IWM,21,63,0.1,100,0.45918367346938777,0.9183673469387755,10,0.2,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLH,IWM,21,63,0.2,308,0.44329896907216493,0.8865979381443299,26,0.38461538461538464,"[[2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLH,IWM,21,126,0.05,25,0.5416666666666666,1.0835085732772565,6,0.16666666666666666,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,IWM,21,126,0.1,100,0.5,1.0001617599482369,9,0.2222222222222222,"[[2008], [2009], [2013], [2016], [2022], [2022], [2023], [2024], [2025]]",True
JNK,TLH,IWM,21,126,0.2,308,0.48936170212765956,0.9788817225025296,28,0.42857142857142855,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025]]",True
JNK,TLH,IWM,21,252,0.05,25,0.17391304347826086,0.3478834083287954,5,0.0,"[[2008], [2009], [2013], [2016], [2022]]",True
JNK,TLH,IWM,21,252,0.1,100,0.37894736842105264,0.7580196370953752,10,0.2,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLH,IWM,21,252,0.2,308,0.4838709677419355,0.9679014183341484,25,0.44,"[[2008], [2008], [2008], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025]]",True
JNK,TLH,IWM,63,21,0.05,33,0.1935483870967742,0.3870967741935484,1,0.0,[[2022]],False
JNK,TLH,IWM,63,21,0.1,108,0.4857142857142857,0.9714285714285714,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,IWM,63,21,0.2,244,0.542016806722689,1.084033613445378,9,0.4444444444444444,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLH,IWM,63,63,0.05,33,0.3125,0.625,1,1.0,[[2022]],False
JNK,TLH,IWM,63,63,0.1,108,0.5339805825242718,1.0679611650485437,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,IWM,63,63,0.2,244,0.4978540772532189,0.9957081545064378,7,0.2857142857142857,"[[2009], [2013], [2015], [2018], [2018], [2020], [2023]]",True
JNK,TLH,IWM,63,126,0.05,33,0.3225806451612903,0.6452656515795075,1,0.0,[[2022]],False
JNK,TLH,IWM,63,126,0.1,108,0.5619047619047619,1.1239913111799231,3,0.3333333333333333,"[[2009], [2013], [2022]]",True
JNK,TLH,IWM,63,126,0.2,244,0.46382978723404256,0.9278096326328324,9,0.3333333333333333,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLH,IWM,63,252,0.05,33,0.36666666666666664,0.7334541858932102,1,0.0,[[2022]],False
JNK,TLH,IWM,63,252,0.1,108,0.5922330097087378,1.1846612181682037,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,IWM,63,252,0.2,244,0.5531914893617021,1.106565309471381,8,0.5,"[[2009], [2013], [2015], [2016], [2018], [2018], [2021, 2022], [2023]]",True
JNK,TLH,IWM,126,21,0.05,36,0.23529411764705882,0.47058823529411764,1,0.0,[[2022]],False
JNK,TLH,IWM,126,21,0.1,96,0.44086021505376344,0.8817204301075269,1,0.0,[[2022]],False
JNK,TLH,IWM,126,21,0.2,225,0.4636363636363636,0.9272727272727272,4,0.0,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,IWM,126,63,0.05,36,0.34285714285714286,0.6857142857142857,1,0.0,[[2022]],False
JNK,TLH,IWM,126,63,0.1,96,0.5425531914893617,1.0851063829787233,1,0.0,[[2022]],False
JNK,TLH,IWM,126,63,0.2,225,0.5045454545454545,1.009090909090909,4,0.0,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,IWM,126,126,0.05,36,0.5142857142857142,1.028737810232472,1,0.0,[[2022]],False
JNK,TLH,IWM,126,126,0.1,96,0.648936170212766,1.298082284188137,1,0.0,[[2022]],False
JNK,TLH,IWM,126,126,0.2,225,0.6451612903225806,1.290531303159015,4,0.0,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,IWM,126,252,0.05,36,0.5294117647058824,1.0589980224126565,1,0.0,[[2022]],False
JNK,TLH,IWM,126,252,0.1,96,0.7252747252747253,1.4507884995689873,1,1.0,[[2022]],False
JNK,TLH,IWM,126,252,0.2,225,0.7592592592592593,1.5187687687687688,4,0.25,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,IWM,252,21,0.05,52,0.3333333333333333,0.6666666666666666,1,0.0,[[2022]],False
JNK,TLH,IWM,252,21,0.1,154,0.5337837837837838,1.0675675675675675,1,0.0,[[2022]],False
JNK,TLH,IWM,252,21,0.2,224,0.5898617511520737,1.1797235023041475,2,0.5,"[[2018], [2022, 2023]]",False
JNK,TLH,IWM,252,63,0.05,52,0.1568627450980392,0.3137254901960784,1,0.0,[[2022]],False
JNK,TLH,IWM,252,63,0.1,154,0.58,1.16,1,0.0,[[2022]],False
JNK,TLH,IWM,252,63,0.2,224,0.5833333333333334,1.1666666666666667,2,0.0,"[[2018], [2022, 2023]]",False
JNK,TLH,IWM,252,126,0.05,52,0.3137254901960784,0.6275524768302662,1,1.0,[[2022]],False
JNK,TLH,IWM,252,126,0.1,154,0.6621621621621622,1.3245385469584758,1,1.0,[[2022]],False
JNK,TLH,IWM,252,126,0.2,224,0.7175925925925926,1.4354173406664508,2,0.0,"[[2018], [2022, 2023]]",False
JNK,TLH,IWM,252,252,0.05,52,0.54,1.0801779828609097,1,0.0,[[2022]],False
JNK,TLH,IWM,252,252,0.1,154,0.7482993197278912,1.4968452773330823,1,0.0,[[2022]],False
JNK,TLH,IWM,252,252,0.2,224,0.7710280373831776,1.5423102039810497,2,0.5,"[[2018], [2022, 2023]]",False
JNK,TLH,DIA,21,21,0.05,25,0.4166666666666667,0.8334547750898669,6,0.3333333333333333,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,DIA,21,21,0.1,100,0.5816326530612245,1.163434828900957,11,0.2727272727272727,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLH,DIA,21,21,0.2,308,0.53,1.0601544739143107,29,0.3793103448275862,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLH,DIA,21,63,0.05,25,0.28,0.560082063305979,6,0.16666666666666666,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,DIA,21,63,0.1,100,0.4489795918367347,0.8980907720649808,10,0.1,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLH,DIA,21,63,0.2,308,0.4639175257731959,0.927971017995915,26,0.34615384615384615,"[[2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2024], [2024], [2024], [2025], [2025], [2026]]",True
