Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
1993-04-15,24.910226821899414,44.9375,45.03125,44.75,44.90625,148600
1993-04-16,24.910226821899414,44.9375,45.03125,44.875,44.96875,47900
1993-04-19,24.806291580200195,44.75,45.0625,44.71875,44.9375,157000
1993-04-20,24.685026168823242,44.53125,44.75,44.25,44.6875,279500
1993-04-21,24.66771697998047,44.5,44.625,44.375,44.625,67900
1993-04-22,24.35590171813965,43.9375,44.6875,43.9375,44.3125,97700
1993-04-23,24.251951217651367,43.75,43.96875,43.6875,43.84375,106000
1993-04-26,24.061403274536133,43.40625,43.9375,43.28125,43.78125,62600
1993-04-27,24.32123565673828,43.875,43.875,43.34375,43.34375,156800
1993-04-28,24.269290924072266,43.78125,43.90625,43.71875,43.8125,85900
1993-04-29,24.37321662902832,43.96875,43.96875,43.625,43.875,85000
1993-04-30,24.40786361694336,44.03125,44.28125,44.03125,44.125,88500
1993-05-03,24.563762664794922,44.3125,44.3125,43.90625,44.09375,80500
1993-05-04,24.650390625,44.46875,44.625,44.34375,44.40625,149100
1993-05-05,24.71967315673828,44.59375,44.75,44.46875,44.46875,109000
1993-05-06,24.6330623626709,44.4375,44.5625,44.40625,44.53125,54700
1993-05-07,24.581092834472656,44.34375,44.46875,44.28125,44.46875,68000
1993-05-10,24.6330623626709,44.4375,44.6875,44.40625,44.40625,113900
1993-05-11,24.73699188232422,44.625,44.625,44.3125,44.4375,42600
1993-05-12,24.702346801757812,44.5625,44.59375,44.4375,44.4375,31000
1993-05-13,24.40786361694336,44.03125,44.375,44.0,44.375,129100
1993-05-14,24.390527725219727,44.0,44.15625,43.96875,44.03125,63500
1993-05-17,24.477157592773438,44.15625,44.15625,43.9375,44.125,34000
1993-05-18,24.459835052490234,44.125,44.21875,43.96875,44.1875,105200
1993-05-19,24.962186813354492,45.03125,45.03125,43.84375,44.125,50200
1993-05-20,25.031492233276367,45.15625,45.15625,44.9375,45.03125,98200
1993-05-21,24.806291580200195,44.75,45.25,44.71875,45.1875,221400
1993-05-24,24.910226821899414,44.9375,45.09375,44.84375,44.84375,30500
1993-05-25,24.962186813354492,45.03125,45.125,45.03125,45.125,191800
1993-05-26,25.27399253845215,45.59375,45.625,45.125,45.15625,102400
1993-05-27,25.187395095825195,45.4375,45.65625,45.375,45.65625,53800
1993-05-28,25.06614112854004,45.21875,45.40625,45.0,45.40625,79100
1993-06-01,25.308652877807617,45.65625,45.8125,45.3125,45.375,28300
1993-06-02,25.27399253845215,45.59375,45.75,45.34375,45.53125,20300
1993-06-03,25.187395095825195,45.4375,45.5,45.34375,45.5,21600
1993-06-04,25.100770950317383,45.28125,45.3125,45.09375,45.3125,32000
1993-06-07,25.01414680480957,45.125,45.375,45.125,45.375,121400
1993-06-08,24.788969039916992,44.71875,45.0,44.71875,45.0,104500
1993-06-09,24.875593185424805,44.875,45.0625,44.8125,44.875,43300
1993-06-10,24.892900466918945,44.90625,44.9375,44.75,44.84375,17900
1993-06-11,24.996837615966797,45.09375,45.15625,44.90625,45.0625,647400
1993-06-14,24.962186813354492,45.03125,45.1875,45.03125,45.15625,64200
1993-06-15,24.910226821899414,44.9375,45.125,44.9375,45.09375,142400
1993-06-16,24.962186813354492,45.03125,45.03125,44.8125,44.9375,330900
1993-06-17,25.04881477355957,45.1875,45.1875,45.03125,45.125,37400
1993-06-18,24.842546463012695,44.5,44.84375,44.5,44.84375,58500
1993-06-21,24.89487075805664,44.59375,44.625,44.53125,44.625,29300
1993-06-22,24.91231346130371,44.625,44.65625,44.5625,44.65625,137500
1993-06-23,24.685523986816406,44.21875,44.625,44.21875,44.625,227600
1993-06-24,25.016986846923828,44.8125,44.8125,44.34375,44.34375,243700
1993-06-25,24.999540328979492,44.78125,44.90625,44.75,44.78125,44800
1993-06-28,25.27865982055664,45.28125,45.28125,44.9375,45.0,439900
1993-06-29,25.15654754638672,45.0625,45.21875,45.0,45.21875,207500
1993-06-30,25.15654754638672,45.0625,45.21875,45.0,45.125,437600
1993-07-01,25.086772918701172,44.9375,45.125,44.875,45.125,605700
1993-07-02,24.94720458984375,44.6875,44.8125,44.53125,44.78125,285400
1993-07-06,24.685523986816406,44.21875,44.75,44.15625,44.625,246400
1993-07-07,24.755311965942383,44.34375,44.40625,44.1875,44.1875,343700
1993-07-08,25.0344295501709,44.84375,44.9375,44.3125,44.375,248200
1993-07-09,25.10422706604004,44.96875,44.96875,44.75,44.84375,378200
1993-07-12,25.086772918701172,44.9375,44.96875,44.84375,44.90625,373700
1993-07-13,25.06932258605957,44.90625,45.09375,44.65625,44.96875,389600
1993-07-14,25.15654754638672,45.0625,45.1875,44.90625,44.9375,617300
1993-07-15,25.051891326904297,44.875,45.03125,44.78125,45.03125,443800
1993-07-16,24.98210334777832,44.75,44.9375,44.6875,44.90625,216400
1993-07-19,24.964651107788086,44.71875,44.75,44.59375,44.75,188200
1993-07-20,25.0344295501709,44.84375,44.84375,44.46875,44.6875,68500
1993-07-21,25.016986846923828,44.8125,44.8125,44.65625,44.78125,142700
1993-07-22,24.842546463012695,44.5,44.8125,44.5,44.75,632400
1993-07-23,24.964651107788086,44.71875,44.71875,44.5625,44.59375,286200
1993-07-26,25.10422706604004,44.96875,45.0625,44.84375,44.84375,121300
1993-07-27,25.086772918701172,44.9375,45.03125,44.78125,45.0,92800
1993-07-28,25.0344295501709,44.84375,44.9375,44.78125,44.84375,30800
1993-07-29,25.173999786376953,45.09375,45.21875,44.875,44.9375,331000
1993-07-30,25.0344295501709,44.84375,45.09375,44.78125,45.09375,75300
1993-08-02,25.10422706604004,44.96875,45.125,44.90625,44.90625,41300
1993-08-03,25.121658325195312,45.0,45.1875,44.84375,45.0625,81600
1993-08-04,25.121658325195312,45.0,45.09375,44.875,45.0,434000
1993-08-05,25.06932258605957,44.90625,45.0,44.84375,45.0,36800
1993-08-06,25.10422706604004,44.96875,45.0625,44.90625,45.03125,402300
1993-08-09,25.24378776550293,45.21875,45.34375,45.0,45.09375,828200
1993-08-10,25.226341247558594,45.1875,45.21875,45.125,45.1875,604900
1993-08-11,25.226341247558594,45.1875,45.3125,45.15625,45.15625,542200
1993-08-12,25.15654754638672,45.0625,45.3125,44.90625,45.3125,303700
1993-08-13,25.19142723083496,45.125,45.15625,45.09375,45.09375,103500
1993-08-16,25.331010818481445,45.375,45.5,45.15625,45.15625,241800
1993-08-17,25.418243408203125,45.53125,45.53125,45.34375,45.34375,369300
1993-08-18,25.557804107666016,45.78125,45.875,45.65625,45.6875,414300
1993-08-19,25.557804107666016,45.78125,45.8125,45.71875,45.8125,28500
1993-08-20,25.575252532958984,45.8125,45.8125,45.65625,45.6875,80700
1993-08-23,25.522916793823242,45.71875,45.75,45.625,45.625,15600
1993-08-24,25.802026748657227,46.21875,46.21875,45.71875,45.71875,273400
1993-08-25,25.819480895996094,46.25,46.4375,46.15625,46.21875,242300
1993-08-26,25.836936950683594,46.28125,46.53125,46.09375,46.28125,120000
1993-08-27,25.819480895996094,46.25,46.25,46.15625,46.15625,25700
1993-08-30,25.924142837524414,46.4375,46.5,46.28125,46.28125,183500
1993-08-31,25.993938446044922,46.5625,46.5625,46.34375,46.40625,66500
1993-09-01,25.95904541015625,46.5,46.59375,46.40625,46.40625,136500
1993-09-02,25.871824264526367,46.34375,46.59375,46.3125,46.53125,472400
1993-09-03,25.88926887512207,46.375,46.4375,46.25,46.3125,630500
1993-09-07,25.714805603027344,46.0625,46.4375,46.0,46.375,196400
1993-09-08,25.627588272094727,45.90625,46.0625,45.59375,46.0625,269900
1993-09-09,25.679922103881836,46.0,46.03125,45.71875,45.71875,239200
1993-09-10,25.906702041625977,46.40625,46.4375,46.0625,46.125,106500
1993-09-13,25.924142837524414,46.4375,46.5625,46.4375,46.5625,66900
1993-09-14,25.819480895996094,46.25,46.3125,46.09375,46.3125,184500
1993-09-15,25.88926887512207,46.375,46.40625,45.90625,46.0625,101000
1993-09-16,25.784582138061523,46.1875,46.34375,46.15625,46.3125,54300
1993-09-17,25.734600067138672,45.8125,45.90625,45.75,45.875,200900
1993-09-20,25.52394676208496,45.4375,45.96875,45.4375,45.875,57800
1993-09-21,25.436174392700195,45.28125,45.5625,44.8125,45.5,318200
1993-09-22,25.646841049194336,45.65625,45.71875,45.375,45.4375,439700
1993-09-23,25.787263870239258,45.90625,45.9375,45.71875,45.78125,88500
1993-09-24,25.717044830322266,45.78125,45.875,45.71875,45.84375,53500
1993-09-27,25.99791717529297,46.28125,46.28125,46.125,46.125,274600
1993-09-28,25.945247650146484,46.1875,46.3125,46.15625,46.3125,158300
1993-09-29,25.85747718811035,46.03125,46.3125,45.96875,46.1875,221000
1993-09-30,25.80480194091797,45.9375,46.125,45.84375,46.03125,99300
1993-10-01,25.927696228027344,46.15625,46.21875,45.8125,45.875,22700
1993-10-04,25.962793350219727,46.21875,46.21875,46.09375,46.21875,1038500
1993-10-05,25.927696228027344,46.15625,46.3125,46.0,46.3125,436500
1993-10-06,25.91012954711914,46.125,46.375,46.125,46.1875,209200
1993-10-07,25.83991050720215,46.0,46.1875,45.96875,46.1875,59400
1993-10-08,25.87502670288086,46.0625,46.15625,45.71875,46.125,54400
1993-10-11,25.927696228027344,46.15625,46.25,46.15625,46.15625,467100
1993-10-12,25.962793350219727,46.21875,46.25,46.1875,46.21875,26200
1993-10-13,25.962793350219727,46.21875,46.25,46.15625,46.25,139100
1993-10-14,26.296327590942383,46.8125,46.8125,46.28125,46.40625,108100
1993-10-15,26.436769485473633,47.0625,47.15625,46.90625,47.03125,1502500
1993-10-18,26.366548538208008,46.9375,47.03125,46.875,47.03125,722400
1993-10-19,26.173463821411133,46.59375,46.96875,46.59375,46.875,880100
1993-10-20,26.208572387695312,46.65625,46.75,46.5625,46.75,230400
1993-10-21,26.173463821411133,46.59375,46.6875,46.53125,46.6875,56200
1993-10-22,26.050573348999023,46.375,46.84375,46.375,46.65625,390700
1993-10-25,26.120784759521484,46.5,46.5625,46.28125,46.40625,114500
1993-10-26,26.10323715209961,46.46875,46.5,46.3125,46.46875,186200
1993-10-27,26.120784759521484,46.5,46.53125,46.40625,46.40625,118400
1993-10-28,26.313892364501953,46.84375,46.96875,46.5625,46.5625,129600
1993-10-29,26.313892364501953,46.84375,46.875,46.78125,46.8125,80700
1993-11-01,26.384103775024414,46.96875,47.0,46.78125,46.78125,36400
1993-11-02,26.366548538208008,46.9375,47.0,46.65625,46.90625,262100
1993-11-03,26.03302764892578,46.34375,46.90625,46.125,46.90625,479100
1993-11-04,25.752145767211914,45.84375,46.34375,45.8125,46.34375,130400
1993-11-05,25.87502670288086,46.0625,46.0625,45.53125,45.71875,363200
1993-11-08,25.91012954711914,46.125,46.25,45.96875,46.09375,367600
1993-11-09,25.927696228027344,46.15625,46.46875,46.125,46.4375,246900
1993-11-10,26.120784759521484,46.5,46.5,46.03125,46.15625,46500
1993-11-11,26.050573348999023,46.375,46.625,46.34375,46.5,88900
1993-11-12,26.173463821411133,46.59375,46.75,46.4375,46.46875,108200
1993-11-15,26.15589141845703,46.5625,46.6875,46.4375,46.6875,243300
1993-11-16,26.278779983520508,46.78125,46.8125,46.46875,46.65625,492600
1993-11-17,26.13833999633789,46.53125,46.8125,46.40625,46.8125,39600
1993-11-18,26.06812858581543,46.40625,46.5625,46.28125,46.46875,240800
1993-11-19,26.015470504760742,46.3125,46.375,46.21875,46.25,106000
1993-11-22,25.85747718811035,46.03125,46.21875,45.875,46.1875,165300
1993-11-23,25.99791717529297,46.28125,46.3125,46.03125,46.28125,89700
1993-11-24,26.10323715209961,46.46875,46.5,46.34375,46.40625,77200
1993-11-26,26.120784759521484,46.5,46.59375,46.46875,46.59375,1019800
1993-11-29,26.015470504760742,46.3125,46.71875,46.3125,46.625,517500
1993-11-30,26.03302764892578,46.34375,46.5625,46.25,46.28125,230000
1993-12-01,26.06812858581543,46.40625,46.625,46.40625,46.59375,379200
1993-12-02,26.13833999633789,46.53125,46.5625,46.40625,46.5,352000
1993-12-03,26.243680953979492,46.71875,46.71875,46.5,46.5,306000
1993-12-06,26.331453323364258,46.875,46.9375,46.78125,46.78125,99500
1993-12-07,26.313892364501953,46.84375,46.90625,46.78125,46.875,88800
1993-12-08,26.313892364501953,46.84375,46.84375,46.78125,46.84375,146700
1993-12-09,26.22612953186035,46.6875,46.90625,46.625,46.84375,416500
1993-12-10,26.173463821411133,46.59375,46.71875,46.5,46.71875,412900
1993-12-13,26.331453323364258,46.875,46.875,46.53125,46.59375,273200
1993-12-14,26.13833999633789,46.53125,46.90625,46.53125,46.90625,41900
1993-12-15,26.10323715209961,46.46875,46.625,46.46875,46.59375,82600
1993-12-16,26.191007614135742,46.625,46.65625,46.5625,46.65625,78200
1993-12-17,26.33494758605957,46.5625,46.59375,46.375,46.40625,104700
1993-12-20,26.37029266357422,46.625,46.65625,46.5,46.53125,68800
1993-12-21,26.28192710876465,46.46875,46.5625,46.40625,46.5625,205700
1993-12-22,26.458669662475586,46.78125,46.8125,46.5,46.59375,410300
1993-12-23,26.441003799438477,46.75,46.84375,46.6875,46.75,533800
1993-12-27,26.582395553588867,47.0,47.0,46.75,46.75,447100
1993-12-28,26.635412216186523,47.09375,47.125,46.9375,46.96875,880600
1993-12-29,26.600065231323242,47.03125,47.15625,47.0,47.125,266700
1993-12-30,26.4940242767334,46.84375,47.0,46.75,47.0,219900
1993-12-31,26.35263442993164,46.59375,47.0,46.5625,46.9375,312900
1994-01-03,26.28192710876465,46.46875,46.65625,46.40625,46.59375,960900
1994-01-04,26.38798713684082,46.65625,46.65625,46.46875,46.53125,164300
1994-01-05,26.441003799438477,46.75,46.78125,46.53125,46.71875,710900
1994-01-06,26.441003799438477,46.75,46.84375,46.6875,46.8125,201000
1994-01-07,26.600065231323242,47.03125,47.0625,46.71875,46.84375,775500
1994-01-10,26.918201446533203,47.59375,47.59375,46.96875,47.09375,593700
1994-01-11,26.86518096923828,47.5,47.5625,47.34375,47.5625,295200
1994-01-12,26.776813507080078,47.34375,47.53125,47.1875,47.53125,158400
1994-01-13,26.70612335205078,47.21875,47.3125,47.15625,47.21875,244300
1994-01-14,26.812145233154297,47.40625,47.5,47.375,47.375,137200
1994-01-17,26.812145233154297,47.40625,47.46875,47.3125,47.40625,17700
1994-01-18,26.847496032714844,47.46875,47.53125,47.375,47.46875,166400
1994-01-19,26.776813507080078,47.34375,47.46875,47.25,47.40625,200800
1994-01-20,26.847496032714844,47.46875,47.5,47.375,47.40625,281100
1994-01-21,26.79449462890625,47.375,47.53125,47.34375,47.53125,85600
1994-01-24,26.68843650817871,47.1875,47.5625,47.1875,47.34375,373800
1994-01-25,26.68843650817871,47.1875,47.25,47.09375,47.21875,310400
1994-01-26,26.759136199951172,47.3125,47.34375,47.125,47.1875,145100
1994-01-27,27.006582260131836,47.75,47.8125,47.34375,47.40625,344500
1994-01-28,27.07727813720703,47.875,48.03125,47.875,47.9375,356500
1994-01-31,27.271699905395508,48.21875,48.3125,48.0,48.0625,313800
1994-02-01,27.130308151245117,47.96875,48.15625,47.90625,48.15625,303600
1994-02-02,27.307044982910156,48.28125,48.28125,48.09375,48.125,307600
1994-02-03,27.183326721191406,48.0625,48.1875,47.90625,48.1875,466100
1994-02-04,26.564712524414062,46.96875,48.125,46.96875,48.0625,1403200
1994-02-07,26.68843650817871,47.1875,47.3125,46.84375,46.84375,516400
1994-02-08,26.70612335205078,47.21875,47.28125,47.03125,47.28125,188200
1994-02-09,26.812145233154297,47.40625,47.4375,47.1875,47.25,144600
1994-02-10,26.582395553588867,47.0,47.40625,47.0,47.375,883900
1994-02-11,26.67075538635254,47.15625,47.28125,46.8125,47.03125,519400
1994-02-14,26.70612335205078,47.21875,47.375,47.0,47.0625,2742100
1994-02-15,26.847496032714844,47.46875,47.5,47.25,47.3125,374700
1994-02-16,26.829833984375,47.4375,47.53125,47.34375,47.53125,287600
1994-02-17,26.67075538635254,47.15625,47.6875,47.03125,47.65625,342400
1994-02-18,26.511701583862305,46.875,47.21875,46.75,47.1875,313300
1994-02-22,26.776813507080078,47.34375,47.34375,47.0,47.0,154500
1994-02-23,26.70612335205078,47.21875,47.4375,47.0625,47.40625,391700
1994-02-24,26.35263442993164,46.59375,47.0625,46.5625,47.0625,770800
1994-02-25,26.476343154907227,46.8125,46.8125,46.5625,46.65625,531300
1994-02-28,26.476343154907227,46.8125,47.0625,46.8125,46.9375,333000
1994-03-01,26.37029266357422,46.625,46.90625,46.375,46.8125,423600
1994-03-02,26.40566062927246,46.6875,46.6875,45.90625,46.03125,581500
1994-03-03,26.33494758605957,46.5625,46.625,46.4375,46.625,223200
1994-03-04,26.40566062927246,46.6875,46.8125,46.40625,46.5625,595800
1994-03-07,26.547042846679688,46.9375,47.0,46.84375,46.84375,539800
1994-03-08,26.441003799438477,46.75,46.96875,46.6875,46.96875,880300
1994-03-09,26.564712524414062,46.96875,47.0,46.59375,46.8125,2500100
1994-03-10,26.35263442993164,46.59375,46.9375,46.4375,46.9375,207400
1994-03-11,26.4940242767334,46.84375,46.90625,46.40625,46.65625,576600
1994-03-14,26.529386520385742,46.90625,47.03125,46.84375,47.03125,345900
1994-03-15,26.511701583862305,46.875,47.09375,46.84375,47.0,748600
1994-03-16,26.723791122436523,47.25,47.25,46.78125,46.9375,455500
1994-03-17,26.723791122436523,47.25,47.3125,47.09375,47.09375,133000
1994-03-18,26.71794891357422,46.96875,47.03125,46.71875,46.75,365500
1994-03-21,26.6468563079834,46.84375,46.9375,46.71875,46.8125,324800
1994-03-22,26.71794891357422,46.96875,47.0625,46.75,46.84375,435700
1994-03-23,26.700178146362305,46.9375,47.0625,46.90625,46.9375,698500
1994-03-24,26.38020133972168,46.375,46.84375,46.15625,46.75,1200500
1994-03-25,26.131330490112305,45.9375,46.53125,45.9375,46.40625,100900
1994-03-28,26.1668758392334,46.0,46.0625,45.59375,46.0,1117200
1994-03-29,25.651369094848633,45.09375,46.03125,45.09375,46.0,338400
1994-03-30,25.295841217041016,44.46875,45.25,44.46875,45.125,1123900
1994-03-31,25.36695098876953,44.59375,44.6875,43.53125,44.46875,788800
1994-04-04,24.975866317749023,43.90625,44.03125,43.34375,43.34375,2627300
1994-04-05,25.491384506225586,44.8125,44.8125,44.34375,44.34375,1179000
1994-04-06,25.491384506225586,44.8125,44.90625,44.5,44.875,516500
1994-04-07,25.615812301635742,45.03125,45.125,44.53125,44.78125,666100
1994-04-08,25.420289993286133,44.6875,44.9375,44.46875,44.9375,242400
1994-04-11,25.52694320678711,44.875,45.0625,44.703125,44.8125,203300
1994-04-12,25.491384506225586,44.8125,45.0,44.71875,44.921875,1409200
1994-04-13,25.358057022094727,44.578125,44.90625,44.25,44.796875,364100
1994-04-14,25.36695098876953,44.59375,44.828125,44.40625,44.5,419900
1994-04-15,25.36695098876953,44.59375,44.78125,44.515625,44.578125,387300
1994-04-18,25.198068618774414,44.296875,44.765625,44.15625,44.640625,369100
1994-04-19,25.233631134033203,44.359375,44.53125,43.984375,44.25,472200
1994-04-20,25.206951141357422,44.3125,44.515625,44.078125,44.40625,508000
1994-04-21,25.544706344604492,44.90625,44.96875,44.34375,44.5,200300
1994-04-22,25.518043518066406,44.859375,45.046875,44.734375,45.015625,301800
1994-04-25,25.784685134887695,45.328125,45.359375,44.84375,44.84375,394600
1994-04-26,25.758033752441406,45.28125,45.34375,45.1875,45.265625,399000
1994-04-28,25.571367263793945,44.953125,45.25,44.8125,45.1875,287000
1994-04-29,25.651369094848633,45.09375,45.15625,44.8125,44.875,481900
1994-05-02,25.811355590820312,45.375,45.71875,44.9375,45.09375,275000
1994-05-03,25.784685134887695,45.328125,45.40625,45.0625,45.390625,183400
1994-05-04,25.74025535583496,45.25,45.421875,45.078125,45.421875,401900
1994-05-05,25.704708099365234,45.1875,45.375,45.1875,45.296875,659800
1994-05-06,25.455835342407227,44.75,44.96875,44.59375,44.96875,216300
1994-05-09,25.233631134033203,44.359375,44.75,44.28125,44.625,499300
1994-05-10,25.429168701171875,44.703125,44.84375,44.546875,44.578125,583400
1994-05-11,25.198068618774414,44.296875,44.71875,44.171875,44.65625,210600
1994-05-12,25.322507858276367,44.515625,44.625,44.40625,44.578125,305200
1994-05-13,25.322507858276367,44.515625,44.640625,44.296875,44.640625,321300
1994-05-16,25.33138656616211,44.53125,44.75,44.515625,44.609375,450400
1994-05-17,25.704708099365234,45.1875,45.1875,44.5,44.5625,470200
1994-05-18,25.891353607177734,45.515625,45.6875,45.015625,45.21875,824800
1994-05-19,26.015785217285156,45.734375,45.859375,45.421875,45.421875,531000
1994-05-20,25.918031692504883,45.5625,45.6875,45.5,45.65625,370400
1994-05-23,25.873573303222656,45.484375,45.53125,45.34375,45.515625,262700
1994-05-24,25.98023796081543,45.671875,45.84375,45.609375,45.609375,549600
1994-05-25,26.051334381103516,45.796875,45.828125,45.34375,45.5,738200
1994-05-26,26.069128036499023,45.828125,45.9375,45.734375,45.78125,369600
1994-05-27,26.09578514099121,45.875,45.875,45.671875,45.75,162000
1994-05-31,26.060239791870117,45.8125,45.90625,45.65625,45.734375,160000
1994-06-01,26.175779342651367,46.015625,46.015625,45.5625,45.703125,200500
1994-06-02,26.149120330810547,45.96875,46.046875,45.890625,46.046875,55100
1994-06-03,26.300188064575195,46.234375,46.390625,45.859375,46.0,550400
1994-06-06,26.291311264038086,46.21875,46.46875,46.1875,46.328125,99300
1994-06-07,26.255769729614258,46.15625,46.21875,46.03125,46.140625,120600
1994-06-08,26.04246711730957,45.78125,46.265625,45.78125,46.265625,131900
1994-06-09,26.184661865234375,46.03125,46.03125,45.890625,45.984375,80500
1994-06-10,26.229122161865234,46.109375,46.203125,46.078125,46.078125,83100
1994-06-13,26.264659881591797,46.171875,46.1875,46.03125,46.046875,109700
1994-06-14,26.469085693359375,46.53125,46.546875,46.3125,46.3125,161000
1994-06-15,26.362436294555664,46.34375,46.5625,46.3125,46.546875,142800
1994-06-16,26.415754318237305,46.4375,46.46875,46.296875,46.34375,44000
1994-06-17,26.268310546875,45.875,46.203125,45.8125,46.15625,403800
1994-06-20,26.044641494750977,45.484375,45.625,45.4375,45.546875,137400
1994-06-21,25.820947647094727,45.09375,45.453125,44.90625,45.453125,139200
1994-06-22,25.919384002685547,45.265625,45.421875,45.171875,45.21875,279900
1994-06-23,25.76728630065918,45.0,45.40625,44.9375,45.34375,922500
1994-06-24,25.23046112060547,44.0625,44.78125,44.0,44.78125,353800
1994-06-27,25.66884994506836,44.828125,44.828125,44.015625,44.234375,371200
1994-06-28,25.54360580444336,44.609375,44.84375,44.25,44.84375,5382300
1994-06-29,25.624135971069336,44.75,45.015625,44.625,44.671875,311800
1994-06-30,25.463088989257812,44.46875,44.84375,44.3125,44.828125,271900
1994-07-01,25.516773223876953,44.5625,44.6875,44.375,44.6875,406900
1994-07-05,25.650968551635742,44.796875,44.859375,44.515625,44.65625,112000
1994-07-06,25.615184783935547,44.734375,44.8125,44.46875,44.625,174800
1994-07-07,25.722543716430664,44.921875,44.921875,44.6875,44.734375,66700
1994-07-08,25.713613510131836,44.90625,44.984375,44.625,44.640625,148400
1994-07-11,25.624135971069336,44.75,45.015625,44.53125,44.9375,124000
1994-07-12,25.659921646118164,44.8125,44.828125,44.515625,44.765625,257300
1994-07-13,25.704648971557617,44.890625,45.03125,44.828125,44.828125,532700
1994-07-14,25.98200798034668,45.375,45.46875,45.078125,45.109375,494200
1994-07-15,25.990962982177734,45.390625,45.484375,45.328125,45.34375,49100
1994-07-18,26.035686492919922,45.46875,45.578125,45.390625,45.390625,72300
1994-07-19,25.98200798034668,45.375,45.5625,45.375,45.546875,609500
1994-07-20,25.865699768066406,45.171875,45.40625,45.0625,45.40625,185300
1994-07-21,25.919384002685547,45.265625,45.296875,45.078125,45.171875,86300
1994-07-22,25.964107513427734,45.34375,45.40625,45.25,45.375,151600
1994-07-25,25.999906539916992,45.40625,45.453125,45.3125,45.359375,120900
1994-07-26,25.973066329956055,45.359375,45.421875,45.3125,45.390625,489600
1994-07-27,25.973066329956055,45.359375,45.359375,45.171875,45.359375,83200
1994-07-28,26.02674674987793,45.453125,45.578125,45.359375,45.359375,828200
1994-07-29,26.286211013793945,45.90625,46.046875,45.75,45.765625,459100
1994-08-01,26.41145896911621,46.125,46.15625,45.890625,45.9375,486300
1994-08-02,26.4472599029541,46.1875,46.375,46.03125,46.28125,505500
1994-08-03,26.456199645996094,46.203125,46.234375,46.09375,46.171875,144100
1994-08-04,26.30408477783203,45.9375,46.21875,45.921875,46.171875,231700
1994-08-05,26.214637756347656,45.78125,45.84375,45.65625,45.703125,138400
1994-08-08,26.277263641357422,45.890625,45.9375,45.78125,45.828125,328600
1994-08-09,26.32199478149414,45.96875,45.96875,45.71875,45.71875,105900
1994-08-10,26.420413970947266,46.140625,46.1875,45.9375,46.0,840300
1994-08-11,26.32199478149414,45.96875,46.234375,45.734375,46.03125,876200
1994-08-12,26.527774810791016,46.328125,46.34375,46.046875,46.046875,184100
1994-08-15,26.51883316040039,46.3125,46.484375,46.3125,46.375,325900
1994-08-16,26.706707000732422,46.640625,46.6875,46.15625,46.34375,1089500
1994-08-17,26.688831329345703,46.609375,46.734375,46.578125,46.703125,133700
1994-08-18,26.599348068237305,46.453125,46.5625,46.40625,46.453125,620000
1994-08-19,26.581457138061523,46.421875,46.515625,46.3125,46.46875,103200
1994-08-22,26.554607391357422,46.375,46.4375,46.28125,46.4375,79700
1994-08-23,26.706707000732422,46.640625,46.859375,46.515625,46.578125,268600
1994-08-24,26.993032455444336,47.140625,47.140625,46.671875,46.6875,254700
1994-08-25,26.921438217163086,47.015625,47.203125,46.890625,47.09375,147400
1994-08-26,27.306156158447266,47.6875,47.78125,47.125,47.125,339500
1994-08-29,27.28827476501465,47.65625,47.984375,47.640625,47.8125,350300
1994-08-30,27.359848022460938,47.78125,47.859375,47.578125,47.640625,36000
1994-08-31,27.28827476501465,47.65625,47.890625,47.59375,47.703125,356200
1994-09-01,27.198789596557617,47.5,47.53125,47.328125,47.5,294600
1994-09-02,27.08249282836914,47.296875,47.71875,47.21875,47.71875,99600
1994-09-06,27.091419219970703,47.3125,47.359375,47.125,47.265625,229800
1994-09-07,27.064598083496094,47.265625,47.421875,47.21875,47.421875,27900
1994-09-08,27.198789596557617,47.5,47.5625,47.34375,47.359375,284800
1994-09-09,26.912500381469727,47.0,47.125,46.8125,47.03125,488400
1994-09-12,26.83197593688965,46.859375,47.0625,46.78125,47.0,129400
1994-09-13,26.912500381469727,47.0,47.125,46.859375,46.953125,389200
1994-09-14,26.939340591430664,47.046875,47.109375,46.84375,46.84375,423500
1994-09-15,27.27931785583496,47.640625,47.640625,47.171875,47.171875,779800
1994-09-16,27.085172653198242,47.015625,47.140625,46.84375,47.0,571300
1994-09-19,27.11217498779297,47.0625,47.328125,47.015625,47.125,167300
1994-09-20,26.599103927612305,46.171875,46.859375,46.171875,46.8125,355600
1994-09-21,26.599103927612305,46.171875,46.3125,45.734375,46.3125,397500
1994-09-22,26.536096572875977,46.0625,46.28125,46.015625,46.28125,266400
1994-09-23,26.446081161499023,45.90625,46.171875,45.828125,46.078125,176600
1994-09-26,26.581090927124023,46.140625,46.171875,45.984375,46.078125,223000
1994-09-27,26.56309700012207,46.109375,46.265625,46.0,46.140625,479500
1994-09-28,26.770130157470703,46.46875,46.53125,46.328125,46.359375,324000
1994-09-29,26.635103225708008,46.234375,46.46875,46.09375,46.46875,195900
1994-09-30,26.599103927612305,46.171875,46.4375,46.171875,46.21875,5200
1994-10-03,26.536096572875977,46.0625,46.25,45.984375,46.203125,72600
1994-10-04,26.14002799987793,45.375,46.296875,45.34375,46.296875,84200
1994-10-05,26.14904022216797,45.390625,45.390625,45.0,45.296875,461900
