seg_start,seg_end,raw_mae,corrected_mae,transferred_ok,delta
2023-07-27,2023-08-02,0.2021933762042893,0.2419246521732686,False,0.039731275968979324
2023-08-03,2023-08-09,0.2105795945012569,0.2383295307728331,False,0.02774993627157618
2023-08-10,2023-08-16,0.23908790371457406,0.2627455749626903,False,0.02365767124811624
2023-08-17,2023-08-23,0.25110801977147806,0.26848787116071704,False,0.017379851389238976
2023-08-24,2023-08-30,0.21230937355816532,0.2288932479497959,False,0.016583874391630588
2023-08-31,2023-09-07,0.21363215701920776,0.2321901311473651,False,0.018557974128157323
2023-09-08,2023-09-14,0.21036126287078533,0.2275859522179573,False,0.017224689347171973
2023-09-15,2023-09-21,0.2112648303983237,0.22888569645381338,False,0.01762086605548968
2023-09-22,2023-09-28,0.2191235154407339,0.22817850768654932,False,0.009054992245815408
2023-09-29,2023-10-05,0.2711359802622423,0.27616377193593916,False,0.00502779167369688
2023-10-06,2023-10-12,0.2815529440063095,0.28581629241587253,False,0.00426334840956305
2023-10-13,2023-10-19,0.24523145576710395,0.2581144680878579,False,0.012883012320753923
2023-10-20,2023-10-26,0.21117278439668946,0.22186023231453156,False,0.010687447917842097
2023-10-27,2023-11-02,0.21532071773347003,0.20961166146393895,True,-0.005709056269531082
2023-11-03,2023-11-09,0.23876538765461622,0.26777504765469706,False,0.029009660000080845
2023-11-10,2023-11-16,0.2728396698107684,0.3172210423152647,False,0.04438137250449631
2023-11-17,2023-11-24,0.26019971134568054,0.2718468825826903,False,0.011647171237009757
2023-11-27,2023-12-01,0.23139036223444034,0.23752112313761115,False,0.006130760903170801
2023-12-04,2023-12-08,0.24552359106507526,0.25919987137341977,False,0.013676280308344502
2023-12-11,2023-12-15,0.2702964705511953,0.2660873208576289,True,-0.00420914969356645
2023-12-18,2023-12-22,0.27933926202511994,0.2740158840045193,True,-0.005323378020600622
2023-12-26,2024-01-02,0.2644306055183623,0.24930392251825656,True,-0.015126683000105723
2024-01-03,2024-01-09,0.23138707911768236,0.17890765139111625,True,-0.05247942772656611
2024-01-10,2024-01-17,0.24091721027124563,0.18548848621266303,True,-0.055428724058582596
2024-01-18,2024-01-24,0.2689845455545536,0.2108892949908306,True,-0.058095250563723
2024-01-25,2024-01-31,0.2823588643591404,0.2267488613073274,True,-0.05561000305181302
2024-02-01,2024-02-07,0.2695153255099983,0.21868726066920652,True,-0.050828064840791776
2024-02-08,2024-02-14,0.25126410857831627,0.20520702351419629,True,-0.046057085064119985
2024-02-15,2024-02-22,0.23663668921502504,0.18859864019877515,True,-0.04803804901624989
2024-02-23,2024-02-29,0.24705126536701744,0.19690268926397161,True,-0.05014857610304582
2024-03-01,2024-03-07,0.18662075234841186,0.09797390176114043,True,-0.08864685058727143
2024-03-08,2024-03-14,0.16752661321897383,0.06492454196970494,True,-0.10260207124926889
2024-03-15,2024-03-21,0.13787257538007752,0.03640330354687839,True,-0.10146927183319913
2024-03-22,2024-03-28,0.12505416701835986,0.024371804476809183,True,-0.10068236254155068
2024-04-01,2024-04-05,0.08617541720457521,0.04380146826226176,True,-0.04237394894231345
2024-04-08,2024-04-12,0.0720709079344367,0.06173150045151234,True,-0.010339407482924355
2024-04-15,2024-04-19,0.06167761296931142,0.1589609285289834,False,0.09728331555967196
2024-04-22,2024-04-26,0.08566341421951967,0.15165599849319447,False,0.0659925842736748
2024-04-29,2024-05-03,0.112713450579031,0.136097680752261,False,0.023384230173230006
2024-05-06,2024-05-10,0.09612709657149231,0.11047420176625074,False,0.01434710519475843
2024-05-13,2024-05-17,0.09852549333958309,0.09610231688403424,True,-0.0024231764555488478
2024-05-20,2024-05-24,0.11216557701982655,0.07980534134677933,True,-0.032360235673047216
2024-05-28,2024-06-03,0.1263893626931106,0.059801669136418156,True,-0.06658769355669245
2024-06-04,2024-06-10,0.1327164762998775,0.05286270894381789,True,-0.07985376735605962
2024-06-11,2024-06-17,0.1846623526089393,0.008052865998597891,True,-0.1766094866103414
2024-06-18,2024-06-25,0.18837301673253865,0.028146748835660023,True,-0.16022626789687863
2024-06-26,2024-07-02,0.2689556563633425,0.17486438204128466,True,-0.09409127432205786
2024-07-03,2024-07-10,0.23659701789556467,0.1587706151882984,True,-0.07782640270726626
2024-07-11,2024-07-17,0.3001303953680001,0.2674009601093893,True,-0.03272943525861083
2024-07-18,2024-07-24,0.33770816462793063,0.30449980645112523,True,-0.0332083581768054
2024-07-25,2024-07-31,0.3210034259255043,0.28589366010056383,True,-0.035109765824940464
2024-08-01,2024-08-07,0.32924564057528644,0.29001974938303593,True,-0.039225891192250506
2024-08-08,2024-08-14,0.2164625966040917,0.03370277722917207,True,-0.18275981937491964
2024-08-15,2024-08-21,0.215312562414352,0.028405566128626193,True,-0.18690699628572582
2024-08-22,2024-08-28,0.23578173410971207,0.07454697319072165,True,-0.16123476091899042
2024-08-29,2024-09-05,0.2496693637058594,0.10757409016859384,True,-0.14209527353726556
2024-09-06,2024-09-12,0.23956751894666528,0.06581923054491216,True,-0.1737482884017531
2024-09-13,2024-09-19,0.21540154519172372,0.048615667520664346,True,-0.16678587767105937
2024-09-20,2024-09-26,0.17428594061070152,0.008852432125768316,True,-0.1654335084849332
2024-09-27,2024-10-03,0.1634534349663067,0.03734518868236368,True,-0.12610824628394302
2024-10-04,2024-10-10,0.1699110710051379,0.03458148613686493,True,-0.13532958486827296
2024-10-11,2024-10-17,0.16761716513103325,0.036359224689581575,True,-0.13125794044145167
2024-10-18,2024-10-24,0.13331237915429828,0.06498021677019143,True,-0.06833216238410685
2024-10-25,2024-10-31,0.1333402896368648,0.06405796802859995,True,-0.06928232160826486
2024-11-01,2024-11-07,0.15362324779294584,0.040149415089727074,True,-0.11347383270321876
2024-11-08,2024-11-14,0.1582856421620755,0.05278956748213649,True,-0.105496074679939
2024-11-15,2024-11-21,0.20140760569047936,0.025217963622068358,True,-0.176189642068411
2024-11-22,2024-11-29,0.23722013488841792,0.052308727688766064,True,-0.18491140719965185
2024-12-02,2024-12-06,0.2691381027242533,0.07618982103858725,True,-0.19294828168566608
2024-12-09,2024-12-13,0.26198065618793714,0.06403076158440671,True,-0.19794989460353044
2024-12-16,2024-12-20,0.31653084456584724,0.125528541948653,True,-0.19100230261719423
2024-12-23,2024-12-30,0.3448664404207663,0.1504194107619916,True,-0.1944470296587747
2024-12-31,2025-01-07,0.3626417856143035,0.16245751586837548,True,-0.200184269745928
2025-01-08,2025-01-15,0.3926283773624797,0.18850012962732368,True,-0.204128247735156
2025-01-16,2025-01-23,0.37500726543348617,0.16408483098067736,True,-0.2109224344528088
2025-01-24,2025-01-30,0.3205513379230743,0.1106640518299449,True,-0.20988728609312937
2025-01-31,2025-02-06,0.2914907581103848,0.08095428307505677,True,-0.21053647503532802
2025-02-07,2025-02-13,0.3026123716819077,0.09348959515645125,True,-0.20912277652545644
2025-02-14,2025-02-21,0.275905339037403,0.05645140309583646,True,-0.21945393594156654
2025-02-24,2025-02-28,0.3113496559301954,0.10477550748880679,True,-0.20657414844138863
2025-03-03,2025-03-07,0.27904158583350314,0.007525335875927908,True,-0.27151624995757523
